canary															
1988	518	308	573												
1989	506	328	586												
1990	481	321	585												
1991	455	332	590												
1992	437	366	596												
1993	424	376	566												
1994	427	410	569												
1995	435	419	572												
1996	458	401	540												
1997	501	427	508												
1998	535	452	475												
1999	515	417	384												
2000	502	455	333												
2001	453	464	313												
2002	395	453	338												
2003	361	428	379												
2004	-1	381	366												
2005	-1	318	360												
2006	-1	-1	359												
2007	-1	-1	376												
2008	-1	-1	392												
2009	-1	-1	410												
Dover															
3	1977	2005													
-1	1997	2001	2005												
1977	148987	142866	185204												
1978	148470	137055	183949												
1979	146083	130702	181652												
1980	137595	122773	176624												
1981	138730	117119	173667												
1982	134082	110976	169726												
1983	125470	103283	163719												
1984	119305	96965	158778												
1985	114800	91425	154629												
1986	107848	85694	149454												
1987	101754	81579	145988												
1988	96253	76920	141733												
1989	90974	72312	137381												
1990	82815	66577	132525												
1991	77637	62425	129284												
1992	69581	57162	124745												
1993	64024	53324	121658												
1994	59266	50733	119986												
1995	62775	50936	121839												
1996	62448	50905	124256												
1997	-1	50243	127093												
1998	-1	50480	132275												
1999	-1	51426	139363												
2000	-1	51442	146141												
2001	-1	-1	153056												
2002	-1	-1	161014												
2003	-1	-1	169794												
2004	-1	-1	178801												
2005	-1	-1	188987												
petrale															
3	1910	2009													
-1	1999	2005	2009												
1910	-1	29983	23642												
1911	-1	29913	23567												
1912	-1	29831	23492												
1913	-1	29734	23417												
1914	-1	29621	23341												
1915	-1	29486	23266												
1916	-1	29329	23190												
1917	-1	29142	23118												
1918	-1	28871	22957												
1919	-1	28697	22877												
1920	-1	28611	22867												
1921	-1	28620	22932												
1922	-1	28595	22956												
1923	-1	28481	22890												
1924	-1	28369	22826												
1925	-1	28188	22695												
1926	-1	28023	22573												
1927	-1	27879	22465												
1928	-1	27673	22291												
1929	-1	27494	22137												
1930	-1	27271	21935												
1931	-1	27103	21782												
1932	-1	26982	21633												
1933	-1	26923	21408												
1934	-1	26969	21178												
1935	-1	26538	20455												
1936	-1	26248	19792												
1937	-1	26232	19370												
1938	-1	25991	18610												
1939	-1	25741	17734												
1940	-1	25342	17254												
1941	-1	25043	16774												
1942	-1	24911	15859												
1943	-1	23993	15175												
1944	-1	23009	13747												
1945	-1	22614	12365												
1946	-1	22413	11867												
1947	-1	21399	11835												
1948	-1	20819	10982												
1949	-1	19098	10457												
1950	-1	17766	9067												
1951	-1	16167	7890												
1952	-1	15617	6490												
1953	-1	15232	6129												
1954	-1	15003	5940												
1955	-1	14407	6064												
1956	-1	13736	5751												
1957	-1	13437	5367												
1958	-1	12361	5326												
1959	-1	11971	4939												
1960	-1	11856	4822												
1961	-1	11800	4646												
1962	-1	11450	4468												
1963	-1	11153	3935												
1964	-1	10764	3556												
1965	-1	10844	3148												
1966	-1	11725	3117												
1967	-1	12654	3246												
1968	-1	12755	3475												
1969	-1	12841	3460												
1970	-1	12969	3462												
1971	-1	13354	3581												
1972	-1	13898	3829												
1973	-1	13134	4465												
1974	-1	12159	5105												
1975	-1	10448	4887												
1976	-1	8913	4464												
1977	7004	7871	4217												
1978	6529	7203	4068												
1979	5307	5536	3537												
1980	4263	4313	2867												
1981	3511	3665	2726												
1982	2793	3584	2823												
1983	2338	3245	2820												
1984	2001	2762	2521												
1985	1982	2645	2567												
1986	2097	2651	2777												
1987	2197	2710	2856												
1988	2109	2668	2509												
1989	2177	2734	2342												
1990	2232	2789	2291												
1991	2257	2786	2221												
1992	2250	2400	1824												
